t # 0
v 0 1
v 1 2
v 2 3
v 3 4
v 4 5
v 5 6
v 6 7
v 7 8
v 8 9
v 9 10
v 10 11
v 11 12
v 12 13
v 13 14
v 14 15
v 15 16
v 16 17
v 17 18
v 18 19
v 19 20
v 20 21
v 21 22
v 22 23
v 23 24
v 24 25
v 25 26
v 26 27
v 27 28
v 28 29
v 29 30
v 30 31
v 31 32
v 32 33
v 33 34
v 34 35
v 35 36
v 36 37
v 37 38
v 38 39
v 39 40
v 40 41
v 41 42
v 42 43
v 43 44
v 44 45
v 45 46
v 46 47
v 47 48
v 48 49
v 49 50
v 50 51
v 51 52
v 52 53
v 53 54
v 54 55
v 55 56
v 56 57
v 57 58
v 58 59
v 59 60
v 60 61
v 61 62
v 62 63
v 63 64
e 10 2 5011
e 57 0 5012
e 46 10 5013
e 57 10 5014
e 57 46 5015
e 36 9 5016
e 9 4 5017
e 9 0 5018
e 36 5 5019
e 36 21 5020
e 22 0 5021
e 36 22 5022
e 35 58 23
e 58 36 1603
e 58 23 4123
e 36 24 5023
e 24 25 5024
e 24 23 5025
e 36 24 5026
e 60 62 5027
e 60 61 5028
e 36 24 5029
e 60 59 5030
e 35 63 1322
e 63 36 1324
e 63 23 5031
e 57 26 5032
e 27 26 5033
e 57 27 1363
e 57 17 5034
e 57 64 5035
e 35 57 10
e 45 28 5036
e 57 28 5037
e 57 45 4221
e 57 24 5038
e 45 29 4217
e 57 29 4218
e 36 30 1342
e 36 65 60
e 30 24 5039
e 57 36 5040
e 35 67 691
e 67 2 5041
e 67 33 5042
e 67 66 5043
e 67 32 5044
e 35 68 5045
e 68 10 5046
e 68 2 5047
e 10 2 5048
e 10 7 5049
e 10 17 5050
e 68 10 5051
t # 33
v 0 1553
v 1 435
v 2 953
v 3 156
v 4 79
v 5 16
v 6 3
v 7 149
v 8 1554
v 9 377
v 10 716
v 11 211
v 12 441
v 13 1555
v 14 159
v 15 551
v 16 43
v 17 1556
v 18 1378
v 19 536
v 20 1557
v 21 1558
v 22 1559
v 23 372
v 24 1028
v 25 143
v 26 1251
v 27 401
v 28 365
v 29 259
v 30 597
v 31 1513
v 32 33
v 33 1560
v 34 32
v 35 123
v 36 98
v 37 104
v 38 20
v 39 105
v 40 1056
v 41 120
v 42 354
v 43 290
v 44 329
v 45 64
v 46 1561
v 47 1562
v 48 324
v 49 394
v 50 1563
v 51 58
v 52 62
v 53 234
v 54 1564
v 55 395
v 56 391
v 57 1044
v 58 95
v 59 34
v 60 35
v 61 1565
v 62 480
v 63 424
v 64 60
v 65 1566
v 66 121
v 67 886
v 68 571
v 69 140
e 32 26 4241
e 29 3 5052
e 27 28 5053
e 4 5 5054
e 1 0 5055
e 28 29 5056
e 28 1 5057
e 29 31 5058
e 27 1 5059
e 2 1 5060
e 26 0 5061
e 26 27 5062
e 29 4 5063
e 27 0 5064
e 29 30 5065
e 26 28 5066
e 32 14 2598
e 33 8 5067
e 14 0 5068
e 14 33 5069
e 8 7 5070
e 33 1 5071
e 6 1 5072
e 14 6 5073
e 36 34 5074
e 36 0 5075
e 32 36 96
e 36 35 217
e 34 1 5076
e 35 34 755
e 34 10 5077
e 34 9 5078
e 34 11 5079
e 34 3 5080
e 32 38 34
e 38 1 5081
e 29 5 5082
e 38 40 2942
e 40 39 3600
e 38 37 1543
e 40 29 5083
e 32 1 5084
e 43 1 5085
e 42 11 5086
e 43 12 5087
e 32 42 792
e 36 43 5088
e 1 36 5089
e 1 42 5090
e 36 1 5091
e 42 41 5092
e 42 1 5093
e 43 3 5094
e 44 1 5095
e 32 44 807
e 44 45 5096
e 32 46 5097
e 38 47 5098
e 46 0 5099
e 46 13 5100
e 13 3 5101
e 46 38 5102
e 38 13 5103
e 32 14 5104
e 36 37 129
e 36 49 4547
e 15 48 5105
e 36 15 5106
e 37 49 5107
e 49 45 2418
e 48 39 666
e 49 1 5108
e 37 15 5109
e 32 50 5110
e 50 52 5111
e 50 16 5112
e 52 51 5113
e 11 1 5114
e 52 1 5115
e 52 53 5116
e 16 1 5117
e 53 11 5118
e 53 1 5119
e 11 3 4274
e 32 37 115
e 38 55 749
e 37 38 116
e 38 17 5120
e 38 54 5121
e 38 57 5122
e 38 18 5123
e 1 38 5124
e 38 30 5125
e 38 56 1607
e 38 60 4911
e 59 1 5126
e 38 61 5127
e 59 19 5128
e 59 1 5129
e 1 59 5130
e 19 58 5131
e 32 58 5132
e 64 22 5133
e 38 12 5134
e 35 12 5135
e 22 3 5136
e 12 64 5137
e 35 62 5138
e 38 62 5139
e 38 20 5140
e 38 35 193
e 12 3 5141
e 62 63 5142
e 63 21 5143
e 32 65 5144
e 65 34 5145
e 65 23 5146
e 23 1 5147
e 34 45 1332
e 36 23 775
e 36 66 5148
e 42 24 5149
e 66 1 5150
e 66 34 5151
e 34 42 5152
e 32 23 4306
e 37 23 5153
e 68 25 2678
e 38 67 2780
e 68 1 5154
e 23 67 5155
e 69 1 5156
e 67 68 5157
e 38 69 5158
t # 34
v 0 302
v 1 79
v 2 156
v 3 1567
v 4 305
v 5 701
v 6 308
v 7 1568
v 8 622
v 9 949
v 10 164
v 11 304
v 12 964
v 13 364
v 14 745
v 15 617
v 16 5
v 17 119
v 18 87
v 19 388
v 20 596
v 21 377
v 22 94
v 23 618
v 24 1569
v 25 1160
v 26 310
v 27 435
v 28 1570
v 29 665
v 30 1571
v 31 1572
v 32 1221
v 33 1573
v 34 1574
v 35 627
v 36 952
v 37 1575
v 38 96
v 39 446
v 40 129
v 41 1576
v 42 1133
v 43 1577
v 44 614
v 45 852
v 46 1578
v 47 33
v 48 583
v 49 259
v 50 307
v 51 597
v 52 1579
v 53 34
v 54 123
v 55 551
v 56 20
v 57 120
v 58 581
v 59 106
v 60 95
v 61 66
v 62 1580
v 63 548
v 64 104
v 65 32
v 66 1581
v 67 1307
v 68 1167
v 69 1582
v 70 61
v 71 1583
v 72 1584
v 73 48
v 74 1528
v 75 1585
v 76 270
v 77 1469
v 78 130
v 79 1586
v 80 919
v 81 1587
v 82 917
v 83 1529
v 84 1588
v 85 151
v 86 379
v 87 1589
v 88 275
v 89 199
v 90 386
v 91 1590
e 47 3 5159
e 3 0 5160
e 3 1 5161
e 3 0 5162
e 0 1 5163
e 48 0 5164
e 47 48 5165
e 48 49 5166
e 49 5 5167
e 49 51 5065
e 5 0 5168
e 49 6 5169
e 49 50 5170
e 49 7 5171
e 49 8 5172
e 47 52 5173
e 52 0 5174
e 52 9 5175
e 10 6 5176
e 10 7 5177
e 52 10 5178
e 47 54 191
e 47 55 1023
e 47 53 10
e 54 55 2532
e 14 2 5179
e 53 10 5180
e 55 10 5181
e 54 53 206
e 54 10 5182
e 53 12 5183
e 53 13 5184
e 55 14 5185
e 55 16 5186
e 14 1 5187
e 47 56 34
e 56 3 5188
e 56 3 5189
e 56 57 5190
e 17 1 5191
e 3 1 5192
e 56 17 5193
e 56 58 3652
e 56 19 5194
e 19 18 5195
e 56 11 5196
e 56 19 5197
e 47 59 283
e 4 0 556
e 59 4 5198
e 59 0 5199
e 47 61 2160
e 61 0 5200
e 61 60 5201
e 61 21 5202
e 61 20 5203
e 61 22 5204
e 20 2 5205
e 47 62 5206
e 62 54 5207
e 11 15 5208
e 62 63 5209
e 62 60 5210
e 63 11 5211
e 62 0 5212
e 63 24 5213
e 24 23 5214
e 11 25 5215
e 54 56 190
e 54 59 322
e 59 15 5216
e 56 26 619
e 26 6 608
e 26 2 3407
e 56 26 5217
e 47 65 1330
e 65 64 5218
e 65 26 5219
e 65 5 5220
e 17 2 5221
e 65 66 5222
e 47 64 115
e 64 56 116
e 73 15 5223
e 56 68 5224
e 56 28 5225
e 11 10 5226
e 28 11 5227
e 29 6 5228
e 47 69 5229
e 64 69 5230
e 56 67 3928
e 69 10 5231
e 69 71 5232
e 69 73 5233
e 71 70 5234
e 69 29 5235
e 71 72 5236
e 69 72 5237
e 10 76 5238
e 54 65 4201
e 30 27 5239
e 47 79 5240
e 65 75 5241
e 31 2 5242
e 65 10 5243
e 76 65 2049
e 75 74 5244
e 79 31 5245
e 78 77 4815
e 79 78 5246
e 54 79 5247
e 79 10 5248
e 65 30 5249
e 65 2 5250
e 47 81 5251
e 81 82 5252
e 81 83 5253
e 81 54 5254
e 81 17 5255
e 81 62 5256
e 83 11 5257
e 80 32 5258
e 54 82 5259
e 83 33 5260
e 11 36 5261
e 80 33 5262
e 62 80 5263
e 62 32 5264
e 11 6 5265
e 62 33 5266
e 82 8 5267
e 54 83 5268
e 82 34 5269
e 82 32 5270
e 82 35 5271
e 81 32 5272
e 81 33 5273
e 47 84 5274
e 54 84 5275
e 84 38 5276
e 84 39 5277
e 56 37 5278
e 39 37 5279
e 56 37 5280
e 37 23 5281
e 38 35 5282
e 87 85 5283
e 56 40 5284
e 87 86 5285
e 41 8 5286
e 56 87 5287
e 56 88 421
e 56 41 5288
e 45 90 5289
e 42 1 5290
e 65 15 5291
e 65 2 2684
e 65 45 5292
e 89 42 5293
e 65 91 5294
e 65 44 5295
e 91 46 5296
e 65 15 5297
e 89 43 5298
t # 35
v 0 771
v 1 1591
v 2 1592
v 3 617
v 4 630
v 5 1593
v 6 364
v 7 79
v 8 156
v 9 38
v 10 1594
v 11 1127
v 12 95
v 13 1595
v 14 25
v 15 1596
v 16 1036
v 17 76
v 18 105
v 19 831
v 20 1597
v 21 1598
v 22 201
v 23 20
v 24 78
v 25 1382
v 26 87
v 27 1188
v 28 882
v 29 495
v 30 744
v 31 805
v 32 61
v 33 93
v 34 629
v 35 930
v 36 491
v 37 614
v 38 96
v 39 437
v 40 1599
v 41 1600
v 42 33
v 43 98
v 44 1601
v 45 1602
v 46 136
v 47 1603
v 48 123
v 49 1604
v 50 407
v 51 120
v 52 1605
v 53 1606
v 54 1607
v 55 46
v 56 104
v 57 565
v 58 577
v 59 333
v 60 1434
v 61 1608
v 62 275
v 63 1609
v 64 677
v 65 1610
v 66 34
v 67 1611
v 68 646
v 69 1612
v 70 649
v 71 1613
v 72 335
v 73 1025
v 74 56
v 75 106
v 76 135
v 77 1272
v 78 1614
v 79 1615
v 80 1368
v 81 64
v 82 652
v 83 60
v 84 1564
v 85 1069
v 86 1425
v 87 1616
v 88 1617
v 89 121
v 90 341
v 91 52
v 92 1423
v 93 1618
v 94 48
v 95 1619
e 42 40 5299
e 40 0 5300
e 41 2 5301
e 2 0 5302
e 40 2 5303
e 2 1 5304
e 41 0 5305
e 42 0 5306
e 42 2 5307
e 0 2 5308
e 42 43 96
e 0 43 5309
e 23 5 5310
e 0 44 5311
e 0 7 5312
e 2 23 5313
e 5 4 5314
e 43 0 5315
e 2 0 5316
e 42 47 5317
e 47 0 5318
e 46 0 5319
e 47 46 5320
e 47 9 5321
e 46 2 5322
e 46 45 5323
e 42 0 5324
e 0 2 5325
e 2 1 5326
e 11 10 5327
e 0 11 5328
e 0 2 5329
e 49 50 5330
e 48 2 5331
e 0 49 5332
e 48 11 5333
e 42 53 5334
e 42 48 191
e 53 0 5335
e 48 0 5336
e 48 53 5337
e 42 52 5338
e 4 0 5339
e 53 51 5340
e 48 52 5341
e 52 0 5342
e 52 2 5343
e 48 51 2668
e 52 51 5344
e 53 4 5345
e 12 2 5346
e 23 12 234
e 46 13 5347
e 12 0 5348
e 46 35 5349
e 23 46 5350
e 54 0 5351
e 42 54 5352
e 54 51 5353
e 0 14 5354
e 54 43 5355
e 54 13 5356
e 0 14 5357
e 42 23 34
e 23 14 195
e 23 14 576
e 14 0 5358
e 42 55 61
e 42 56 115
e 42 57 5359
e 56 57 5360
e 57 0 5361
e 57 58 5362
e 56 0 5363
e 58 1 5364
e 56 55 5365
e 15 0 5366
e 55 0 5367
e 55 15 5368
e 42 61 5369
e 61 0 5370
e 59 0 5371
e 56 59 5372
e 59 16 5373
e 61 56 5374
e 61 59 5375
e 59 49 5376
e 59 17 5377
e 59 60 5378
e 49 19 5379
e 49 60 5380
e 59 18 5381
e 43 0 5382
e 43 63 5383
e 63 64 5384
e 43 62 5385
e 63 0 5386
e 43 41 5387
e 41 21 5388
e 20 8 5389
e 20 7 5390
e 64 20 5391
e 7 6 5392
e 63 20 5393
e 23 65 5394
e 23 22 5395
e 65 18 5396
e 42 66 10
e 48 24 5397
e 66 8 5398
e 66 67 5399
e 66 24 5400
e 48 67 5401
e 66 48 4221
e 67 24 5402
e 48 24 5403
e 42 68 1449
e 68 25 5404
e 68 69 5405
e 71 72 5406
e 70 71 5407
e 66 23 5408
e 23 70 3027
e 48 27 5409
e 66 26 5410
e 48 28 5411
e 23 29 5412
e 26 27 5413
e 26 28 5414
e 26 48 5415
e 66 51 5416
e 66 28 5417
e 66 27 5418
e 73 0 5419
e 42 73 2777
e 73 74 5420
e 74 3 2611
e 74 30 1846
e 42 75 283
e 75 30 5421
e 31 3 5422
e 75 31 5423
e 43 77 5424
e 32 8 5425
e 32 3 5426
e 77 30 5427
e 77 32 5428
e 77 76 5429
e 33 8 5430
e 33 3 5431
e 23 34 5432
e 34 35 5433
e 42 33 5434
e 42 78 5435
e 78 35 5436
e 35 3 5437
e 35 8 5438
e 42 79 5439
e 23 35 2381
e 48 23 190
e 48 79 5440
e 23 35 5441
e 79 35 5442
e 79 81 5443
e 79 0 5444
e 81 80 5445
e 89 90 5446
e 83 3 5447
e 83 85 5448
e 91 37 5449
e 91 8 5450
e 82 0 5451
e 82 36 1510
e 89 0 5452
e 90 35 5453
e 87 84 5454
e 87 88 5455
e 42 82 5456
e 83 84 5457
e 48 86 5458
e 42 86 4417
e 0 89 5459
e 42 89 784
e 42 0 5460
e 0 48 5461
e 42 91 70
e 42 93 5462
e 48 91 3050
e 48 8 4253
e 48 93 5463
e 93 8 5464
e 92 24 5465
e 91 92 5466
e 91 38 5467
e 93 95 5468
e 48 92 5469
e 93 39 5470
e 93 94 5471
e 93 92 5472
e 48 95 5473
t # 36
v 0 381
v 1 1620
v 2 435
v 3 20
v 4 496
v 5 156
v 6 263
v 7 1316
v 8 484
v 9 79
v 10 622
v 11 16
v 12 1027
v 13 1621
v 14 164
v 15 1622
v 16 32
v 17 82
v 18 1169
v 19 525
v 20 550
v 21 688
v 22 394
v 23 104
v 24 1431
v 25 323
v 26 1178
v 27 33
v 28 1530
v 29 123
v 30 235
v 31 98
v 32 58
v 33 19
v 34 1623
v 35 1624
v 36 1013
v 37 1625
v 38 606
v 39 320
v 40 109
v 41 107
v 42 52
v 43 1626
v 44 48
v 45 809
v 46 1326
v 47 1464
e 27 20 1019
e 25 3 5474
e 24 25 5475
e 20 0 5476
e 26 1 5477
e 23 21 5478
e 21 3 4209
e 23 24 5479
e 4 1 5480
e 3 1 5481
e 25 26 5482
e 24 2 5483
e 22 4 5484
e 27 23 115
e 20 2 5485
e 23 2 5486
e 2 1 5487
e 20 21 5488
e 21 2 5489
e 28 7 5490
e 28 1 5491
e 8 10 5492
e 27 31 96
e 31 2 5091
e 31 29 217
e 22 11 5493
e 31 22 4547
e 30 0 5494
e 30 1 5495
e 29 30 3833
e 31 30 3831
e 30 1 5496
e 22 0 5497
e 29 22 4126
e 22 1 5498
e 3 12 5499
e 3 33 1527
e 3 32 5500
e 33 34 5501
e 27 3 34
e 3 35 5502
e 3 36 2682
e 3 14 5503
e 14 13 5504
e 15 14 5505
e 36 15 5506
e 27 38 1322
e 15 37 5507
e 38 15 5508
e 38 14 5509
e 27 39 561
e 39 14 5510
e 3 16 252
e 44 5 5511
e 3 17 5512
e 16 2 5513
e 27 14 5514
e 44 11 5515
e 42 41 3203
e 27 42 70
e 3 40 2318
e 42 43 5516
e 14 44 5517
e 27 29 191
e 42 16 5518
e 29 14 5519
e 29 42 3050
e 29 3 190
e 44 9 5520
e 27 45 1998
e 45 47 5521
e 45 2 5522
e 45 18 5523
e 47 46 4586
e 47 2 5524
e 45 19 5525
t # 37
v 0 767
v 1 716
v 2 496
v 3 617
v 4 1627
v 5 491
v 6 899
v 7 1628
v 8 325
v 9 1104
v 10 756
v 11 421
v 12 95
v 13 758
v 14 788
v 15 530
v 16 155
v 17 377
v 18 793
v 19 991
v 20 794
v 21 795
v 22 1506
v 23 1507
v 24 771
v 25 222
v 26 1509
v 27 759
v 28 797
v 29 798
v 30 761
v 31 1510
v 32 315
v 33 33
v 34 1629
v 35 884
v 36 1326
v 37 1464
v 38 104
v 39 254
v 40 292
v 41 77
v 42 275
v 43 383
v 44 123
v 45 318
v 46 293
v 47 20
v 48 785
v 49 164
v 50 1630
v 51 30
v 52 440
v 53 115
v 54 297
v 55 805
v 56 1631
v 57 1632
v 58 787
v 59 651
v 60 56
v 61 790
v 62 223
v 63 796
e 33 32 5526
e 32 0 5527
e 2 1 5528
e 32 2 5529
e 0 2 5530
e 33 38 115
e 33 35 4960
e 33 39 339
e 35 37 5531
e 38 35 4964
e 35 34 5532
e 39 40 1897
e 38 39 350
e 35 0 5533
e 40 4 5534
e 4 0 5535
e 37 36 4586
e 35 5 4961
e 35 41 5536
e 5 0 5537
e 41 6 5538
e 33 44 191
e 33 45 567
e 33 43 678
e 46 7 5539
e 44 45 5540
e 44 43 1347
e 43 4 5541
e 45 7 5542
e 43 7 5543
e 43 42 5544
e 45 8 5545
e 45 6 4965
e 33 47 34
e 33 51 5546
e 33 50 5547
e 50 47 5548
e 50 51 5549
e 5 48 1954
e 47 5 1953
e 47 9 5550
e 51 52 1948
e 51 10 1956
e 51 42 5551
e 5 49 1957
e 33 53 5552
e 57 56 5553
e 53 54 5554
e 53 11 5555
e 54 1 5556
e 53 42 5557
e 54 55 5558
e 54 57 5559
e 33 46 480
e 46 12 5560
e 12 3 5561
e 58 14 5562
e 46 58 1966
e 58 13 1970
e 46 13 5563
e 33 59 1504
e 59 13 1973
e 59 15 1505
e 15 13 5564
e 61 13 1977
e 59 60 1980
e 60 61 1981
e 60 16 1982
e 33 18 1986
e 33 21 1987
e 33 24 1988
e 33 20 1985
e 33 26 4933
e 33 13 5565
e 33 19 5566
e 33 10 5567
e 33 22 4938
e 33 23 4939
e 33 7 5568
e 33 25 527
e 63 62 1990
e 33 63 1992
e 33 30 1991
e 33 31 4942
e 33 29 1994
e 33 27 1995
e 33 28 1996
t # 38
v 0 1633
v 1 716
v 2 416
v 3 496
v 4 1634
v 5 372
v 6 155
v 7 1180
v 8 1635
v 9 1382
v 10 1003
v 11 1636
v 12 61
v 13 1637
v 14 851
v 15 93
v 16 1638
v 17 1639
v 18 354
v 19 33
v 20 98
v 21 1065
v 22 104
v 23 1640
v 24 585
v 25 1641
v 26 1624
v 27 1642
v 28 726
v 29 1198
v 30 1643
v 31 20
v 32 1644
v 33 37
v 34 333
v 35 56
v 36 34
v 37 273
v 38 105
v 39 1340
v 40 1645
v 41 123
v 42 1309
v 43 1646
v 44 235
e 19 18 792
e 18 4 5569
e 2 1 5570
e 19 17 5571
e 18 0 5572
e 18 2 5573
e 17 0 5574
e 19 20 96
e 20 21 4546
e 5 1 5575
e 21 1 5576
e 21 2 5577
e 20 5 775
e 21 6 5578
e 20 22 5579
e 20 0 5580
e 20 0 5581
e 24 25 5582
e 0 23 5583
e 23 24 5584
e 24 3 5585
e 19 5 4306
e 5 28 5586
e 5 26 5587
e 10 5 5588
e 28 9 5589
e 5 8 5590
e 10 7 5591
e 28 27 5592
e 28 10 5593
e 19 29 5594
e 29 5 5595
e 19 31 34
e 31 30 5596
e 31 32 5597
e 31 5 4355
e 32 2 5598
e 2 1 5599
e 19 33 23
e 33 22 5600
e 34 0 5601
e 33 0 5602
e 34 5 5603
e 34 11 5604
e 33 34 5605
e 33 8 5606
e 19 35 727
e 35 0 5607
e 35 12 5608
e 36 13 5609
e 5 39 5610
e 5 37 5611
e 42 13 5612
e 41 42 5613
e 39 38 5614
e 36 5 5615
e 5 36 5616
e 40 0 5617
e 41 40 5618
e 39 42 5619
e 39 40 5620
e 13 7 5621
e 39 41 5622
e 5 40 5623
e 31 43 5624
e 16 7 5625
e 44 16 5626
e 31 14 5627
e 31 15 5628
e 31 44 5629
e 14 44 5630
e 31 14 5631
e 31 14 5632
t # 39
v 0 1112
v 1 301
v 2 1647
v 3 139
v 4 151
v 5 1648
v 6 156
v 7 74
v 8 187
v 9 152
v 10 1085
v 11 1649
v 12 61
v 13 1650
v 14 1651
v 15 1652
v 16 495
v 17 631
v 18 1115
v 19 1286
v 20 1653
v 21 153
v 22 169
v 23 155
v 24 47
v 25 1219
v 26 189
v 27 1391
v 28 148
v 29 828
v 30 81
v 31 1041
v 32 1056
v 33 5
v 34 1654
v 35 25
v 36 1539
v 37 766
v 38 1044
v 39 441
v 40 185
v 41 886
v 42 656
v 43 20
v 44 375
v 45 33
v 46 203
v 47 1316
v 48 395
v 49 1655
v 50 177
v 51 121
v 52 1338
v 53 98
v 54 112
v 55 293
v 56 1272
v 57 290
v 58 552
v 59 106
v 60 298
v 61 772
v 62 123
v 63 383
v 64 56
v 65 658
v 66 182
v 67 394
v 68 654
v 69 1480
v 70 52
v 71 1656
v 72 34
v 73 604
v 74 1046
v 75 1657
v 76 133
v 77 1619
v 78 611
v 79 261
v 80 1658
v 81 1659
v 82 104
v 83 107
v 84 48
v 85 1660
v 86 110
v 87 1307
v 88 255
v 89 297
v 90 1080
v 91 108
v 92 1368
v 93 1661
v 94 839
v 95 480
v 96 1662
v 97 1663
v 98 78
v 99 119
v 100 320
v 101 753
v 102 1664
v 103 1665
v 104 1666
v 105 59
v 106 1667
v 107 1668
v 108 1669
v 109 1058
v 110 1670
v 111 1146
v 112 703
v 113 398
v 114 407
v 115 1671
v 116 136
v 117 1672
v 118 19
v 119 29
v 120 330
v 121 96
v 122 837
v 123 32
v 124 683
v 125 60
v 126 201
e 45 42 1545
e 43 41 2780
e 42 43 2644
e 4 3 5633
e 43 0 5634
e 42 4 5635
e 44 5 5636
e 41 44 5637
e 44 1 5638
e 0 41 5639
e 42 0 5640
e 2 1 5641
e 45 0 5642
e 0 7 5643
e 49 3 5644
e 50 9 5645
e 49 8 5646
e 50 10 5647
e 49 50 5648
e 48 46 5649
e 0 49 5650
e 48 47 5651
e 43 40 925
e 11 8 5652
e 40 43 5653
e 0 51 5654
e 40 52 5655
e 11 1 5656
e 51 0 5657
e 51 43 2853
e 43 11 5658
e 45 43 34
e 53 54 2411
e 43 12 3204
e 43 53 5659
e 54 8 5660
e 54 1 5661
e 53 1 5662
e 45 55 480
e 55 0 5663
e 57 6 5094
e 56 13 5664
e 55 57 5665
e 55 56 5666
e 57 16 5667
e 57 58 1035
e 56 8 5668
e 56 14 5669
e 56 15 5670
e 57 17 5671
e 57 59 5672
e 59 17 5673
e 45 65 1556
e 65 51 5674
e 65 62 5675
e 60 43 5676
e 51 63 5677
e 43 61 5678
e 62 60 2549
e 65 60 5679
e 65 0 5680
e 63 0 5681
e 62 51 5682
e 43 8 5683
e 64 8 5684
e 63 64 5685
e 60 0 5686
e 18 3 5687
e 43 62 193
e 62 66 3026
e 62 67 3028
e 43 66 5688
e 43 67 5689
e 45 1 5690
e 43 69 4713
e 1 43 5691
e 70 19 5692
e 43 0 5693
e 43 70 5694
e 43 1 5695
e 43 68 1530
e 45 71 5696
e 45 8 5697
e 71 8 5698
e 43 38 5122
e 71 1 5699
e 8 71 5700
e 8 1 5701
e 8 43 5702
e 45 1 5703
e 1 20 5704
e 20 1 5705
e 20 8 5706
e 45 72 10
e 72 1 5707
e 72 21 5708
e 41 73 5709
e 22 1 5710
e 73 22 5711
e 6 10 5712
e 43 22 5713
e 53 0 5714
e 45 53 96
e 53 1 5715
e 76 1 5716
e 62 1 5717
e 1 74 5718
e 62 75 5719
e 53 1 5720
e 1 68 5721
e 1 62 5722
e 1 24 5723
e 75 76 5724
e 75 1 5725
e 1 77 5726
e 53 75 5727
e 75 68 5728
e 62 72 206
e 45 62 191
e 62 43 190
e 43 21 5729
e 25 1 5730
e 43 25 3698
e 45 64 727
e 62 64 4797
e 64 1 5731
e 72 24 4081
e 64 26 5732
e 0 78 5733
e 1 79 5734
e 78 1 5735
e 45 81 5736
e 81 23 5737
e 81 27 5738
e 23 6 2628
e 27 3 5739
e 81 80 5740
e 45 84 3089
e 84 82 5741
e 84 83 5742
e 84 7 5743
e 84 85 5744
e 29 3 5745
e 84 3 5746
e 85 29 5747
e 54 55 5748
e 53 32 5749
e 54 30 5750
e 55 3 5751
e 55 31 5752
e 31 86 5753
e 43 3 5754
e 43 31 4391
e 43 87 3928
e 43 82 1543
e 43 88 5755
e 43 33 5756
e 88 34 5757
e 45 90 3052
e 62 90 5758
e 90 3 5759
e 90 91 3053
e 91 93 5760
e 45 89 513
e 93 92 5761
e 62 89 5762
e 89 35 5763
e 89 3 515
e 93 23 5764
e 95 3 5765
e 84 28 5766
e 45 95 898
e 62 3 4244
e 43 94 5767
e 62 95 5768
e 96 84 5769
e 95 96 5770
e 100 99 5771
e 102 101 5772
e 100 72 5773
e 105 36 5774
e 62 36 5775
e 62 37 5776
e 72 102 5777
e 102 104 5778
e 105 37 5779
e 105 62 5780
e 100 83 5781
e 104 1 5782
e 102 103 5783
e 98 97 5784
e 45 38 5785
e 27 109 5786
e 27 110 5787
e 38 106 5788
e 38 111 5789
e 108 27 5790
e 107 108 5791
e 38 107 5792
e 106 107 5793
e 45 113 746
e 113 38 5794
e 113 38 5795
e 38 102 5796
e 105 99 5797
e 105 39 5798
e 102 112 5799
e 39 38 5800
e 102 105 5801
e 64 39 5802
e 117 118 5803
e 64 38 5804
e 62 116 5805
e 117 38 5806
e 39 114 5807
e 45 116 2743
e 116 38 5808
e 116 117 5809
e 64 115 5810
e 117 39 5811
e 115 114 5812
e 62 119 5813
e 45 119 1256
e 120 33 5814
e 119 38 5815
e 119 40 5816
e 40 120 5817
e 40 38 5818
e 45 40 5819
e 119 6 5820
e 62 40 5821
e 122 121 5822
e 123 28 5823
e 45 125 3630
e 45 124 5824
e 57 120 5825
e 45 57 467
e 57 126 5826
e 124 122 5827
e 62 125 3638
e 62 124 5828
e 124 123 5829
e 124 38 5830
t # 40
v 0 1673
v 1 442
v 2 372
v 3 378
v 4 617
v 5 515
v 6 316
v 7 79
v 8 38
v 9 833
v 10 446
v 11 1674
v 12 459
v 13 140
v 14 19
v 15 1571
v 16 139
v 17 95
v 18 1623
v 19 211
v 20 183
v 21 441
v 22 373
v 23 1675
v 24 87
v 25 93
v 26 20
v 27 1676
v 28 544
v 29 703
v 30 1677
v 31 155
v 32 81
v 33 1678
v 34 61
v 35 1679
v 36 366
v 37 1680
v 38 1681
v 39 930
v 40 112
v 41 1580
v 42 688
v 43 235
v 44 33
v 45 656
v 46 1363
v 47 1682
v 48 151
v 49 900
v 50 104
v 51 37
v 52 834
v 53 107
v 54 390
v 55 644
v 56 52
v 57 268
v 58 110
v 59 34
v 60 1683
v 61 610
v 62 1565
v 63 624
v 64 500
v 65 1684
v 66 1685
v 67 106
v 68 123
v 69 273
v 70 1686
v 71 32
v 72 1687
v 73 1688
v 74 58
v 75 136
v 76 60
v 77 1556
v 78 606
v 79 571
v 80 1689
v 81 1031
v 82 1690
v 83 1146
v 84 1025
v 85 176
v 86 105
v 87 931
v 88 346
v 89 98
v 90 35
v 91 329
v 92 64
v 93 108
v 94 396
v 95 573
v 96 786
v 97 1691
v 98 116
v 99 3
v 100 1692
v 101 1693
v 102 437
v 103 1694
v 104 1695
v 105 96
v 106 837
v 107 164
v 108 59
v 109 1696
v 110 201
v 111 1697
v 112 131
v 113 1698
v 114 1699
v 115 78
v 116 823
v 117 1427
v 118 748
v 119 394
v 120 1167
v 121 1700
v 122 1701
v 123 391
v 124 1702
v 125 593
v 126 407
v 127 552
v 128 42
v 129 1703
v 130 602
e 40 0 5831
e 44 40 1938
e 44 42 1627
e 42 0 5832
e 40 41 5833
e 42 41 5834
e 43 3 5835
e 41 1 5836
e 41 2 5837
e 41 43 5838
