t # 0
v 0 1
v 1 2
v 2 3
v 3 4
v 4 5
v 5 6
v 6 7
v 7 8
v 8 9
v 9 10
v 10 11
v 11 12
v 12 13
v 13 14
v 14 15
v 15 16
v 16 17
v 17 18
v 18 19
v 19 20
v 20 21
v 21 22
v 22 23
v 23 24
v 24 25
v 25 26
v 26 27
v 27 28
v 28 29
v 29 30
v 30 31
v 31 32
v 32 33
v 33 34
v 34 35
v 35 36
v 36 37
v 37 38
v 38 39
v 39 40
v 40 41
v 41 42
v 42 43
v 43 44
v 44 45
v 45 46
v 46 47
v 47 48
v 48 49
v 49 50
v 50 51
v 51 52
v 52 53
v 53 54
v 54 55
v 55 56
v 56 57
v 57 58
v 58 59
v 59 60
v 60 61
v 61 62
v 62 63
v 63 64
v 64 65
v 65 66
v 66 67
v 67 68
v 68 69
v 69 70
v 70 71
v 71 72
v 72 73
e 16 94 572
e 57 93 1163
e 94 97 4996
e 90 9 1164
e 92 91 4997
e 90 7 1166
e 94 7 4998
e 94 90 4999
e 7 90 1175
e 94 7 5000
e 90 31 1171
e 7 92 5001
e 90 89 1173
e 92 57 5002
e 97 96 5003
e 96 95 5004
e 16 53 5005
e 53 99 5006
e 53 3 5007
e 53 98 5008
e 102 10 5009
e 100 101 5010
e 100 10 5011
e 100 102 5012
e 99 100 5013
e 16 103 65
e 103 3 5014
e 103 104 5015
e 104 105 5016
e 115 114 5017
e 11 3 5018
e 113 112 5019
e 103 49 5020
e 104 107 5021
e 105 106 5022
e 110 109 5023
e 110 111 5024
e 107 108 5025
e 104 110 5026
e 111 11 5027
e 11 113 5028
e 104 115 5029
e 16 104 5030
e 104 116 5031
e 104 12 5032
e 104 49 5033
e 104 13 5034
e 13 12 5035
e 13 11 5036
e 11 13 5037
t # 36
v 0 210
v 1 1650
v 2 660
v 3 12
v 4 589
v 5 123
v 6 87
v 7 217
v 8 392
v 9 1651
v 10 377
v 11 1040
v 12 157
v 13 603
v 14 1652
v 15 1653
v 16 1654
v 17 1655
v 18 1656
v 19 1580
v 20 104
v 21 875
v 22 382
v 23 1657
v 24 158
v 25 1658
v 26 1265
v 27 1324
v 28 1033
v 29 1611
v 30 386
v 31 1043
v 32 791
v 33 53
v 34 797
v 35 739
v 36 1659
v 37 1660
v 38 204
v 39 253
v 40 366
v 41 602
v 42 1661
v 43 159
v 44 530
v 45 227
v 46 1504
v 47 42
v 48 1662
v 49 1663
v 50 46
v 51 1664
v 52 117
v 53 332
v 54 333
v 55 334
v 56 200
v 57 310
v 58 47
v 59 514
v 60 1665
v 61 1666
v 62 626
v 63 374
v 64 48
v 65 1017
v 66 1541
v 67 867
v 68 52
v 69 93
v 70 437
v 71 1667
v 72 1668
v 73 82
v 74 348
v 75 192
v 76 727
v 77 336
v 78 473
v 79 44
v 80 945
v 81 1669
v 82 69
v 83 1670
v 84 62
v 85 131
v 86 70
v 87 278
v 88 1232
v 89 120
v 90 1114
v 91 1671
v 92 1057
v 93 975
v 94 1672
v 95 432
v 96 1673
v 97 1674
v 98 1498
v 99 1675
v 100 112
v 101 1676
v 102 686
v 103 1677
v 104 215
v 105 1678
v 106 1679
v 107 1680
v 108 9
v 109 828
v 110 1681
v 111 819
v 112 489
v 113 134
v 114 1682
v 115 449
v 116 1683
v 117 39
v 118 161
v 119 324
v 120 14
v 121 1684
v 122 212
v 123 71
v 124 206
v 125 1685
v 126 1686
v 127 271
v 128 1687
v 129 88
v 130 1688
v 131 601
v 132 581
v 133 1689
v 134 950
v 135 160
v 136 1690
v 137 513
v 138 1691
v 139 141
v 140 79
v 141 287
v 142 326
v 143 574
v 144 1692
v 145 563
v 146 479
v 147 1693
v 148 1694
v 149 1476
v 150 1695
v 151 1696
v 152 734
v 153 155
v 154 286
v 155 208
v 156 1697
v 157 1300
e 50 47 9
e 46 1 5038
e 46 1 5039
e 47 46 5040
e 2 0 5041
e 48 0 5042
e 48 49 5043
e 47 48 5044
e 49 2 5045
e 2 3 5046
e 7 45 5047
e 50 51 5048
e 51 2 5049
e 50 53 572
e 52 5 306
e 53 1 5050
e 53 52 1377
e 55 54 594
e 53 55 590
e 56 5 5051
e 50 56 323
e 58 57 5052
e 56 57 5053
e 56 58 5054
e 59 60 5055
e 59 9 5056
e 59 3 5057
e 57 9 5058
e 57 6 5059
e 57 8 5060
e 3 10 5061
e 57 59 5062
e 57 7 5063
e 57 3 5064
e 50 64 553
e 64 1 5065
e 52 61 5066
e 12 8 5067
e 12 9 5068
e 12 62 5069
e 64 12 5070
e 62 12 5071
e 12 52 5072
e 12 63 5073
e 50 66 4451
e 66 65 5074
e 66 11 5075
e 66 12 5076
e 66 12 5077
e 65 11 5078
e 12 13 5079
e 50 68 41
e 68 14 5080
e 68 12 5081
e 68 69 5082
e 12 67 5083
e 12 2 5084
e 50 70 766
e 70 71 5085
e 70 1 5086
e 70 15 5087
e 73 2 1392
e 72 65 5088
e 70 16 5089
e 15 1 5090
e 65 73 5091
e 71 72 5092
e 65 17 5093
e 73 74 5094
e 73 18 5095
e 50 77 5096
e 77 1 5097
e 77 75 5098
e 75 52 2857
e 76 0 5099
e 76 20 5100
e 75 1 5101
e 75 76 5102
e 52 5 4381
e 52 5 5103
e 81 19 5104
e 81 21 5105
e 81 62 5106
e 52 21 4772
e 79 52 223
e 62 80 5107
e 79 81 5108
e 52 21 4773
e 50 52 192
e 50 81 5109
e 21 52 5110
e 78 21 5111
e 21 79 5112
e 50 78 909
e 50 84 64
e 52 22 5113
e 84 52 887
e 85 16 5114
e 52 22 5115
e 50 85 472
e 84 85 5116
e 85 62 1321
e 52 82 489
e 52 3 5117
e 83 3 5118
e 83 23 5119
e 52 83 5120
e 52 23 5121
e 50 86 91
e 86 0 5122
e 86 24 5123
e 86 25 5124
e 50 88 3300
e 88 27 5125
e 88 28 5126
e 88 87 5127
e 26 1 5128
e 88 26 5129
e 27 1 5130
e 91 90 5131
e 26 89 5132
e 89 26 5133
e 93 31 5134
e 50 26 5135
e 89 26 5136
e 58 86 1306
e 26 92 5137
e 31 26 5138
e 26 86 5139
e 86 29 5140
e 30 93 5141
e 58 26 5142
e 58 89 5143
e 86 89 5144
e 92 91 5145
e 86 30 2511
e 50 58 211
e 26 58 5146
e 50 95 818
e 95 33 5147
e 95 0 819
e 96 97 5148
e 95 94 5149
e 97 17 5150
e 95 96 5151
e 94 6 5152
e 95 32 5153
e 50 98 4588
e 58 98 5154
e 50 99 5155
e 58 99 5156
e 36 0 5157
e 99 35 5158
e 99 0 5159
e 34 3 5160
e 99 36 5161
e 98 34 5162
e 98 34 5163
e 50 100 150
e 100 0 5164
e 100 38 5165
e 58 100 5166
e 58 105 5167
e 58 106 5168
e 103 105 5169
e 100 101 5170
e 103 100 5171
e 103 106 5172
e 101 103 5173
e 58 37 5174
e 103 58 5175
e 103 102 5176
e 38 37 5177
e 105 104 5178
e 100 107 5179
e 113 1 5180
e 50 113 199
e 113 52 203
e 58 38 5181
e 58 52 206
e 86 39 5182
e 86 38 5183
e 113 58 204
e 113 86 5184
e 58 39 5185
e 86 37 5186
e 52 112 5187
e 86 58 2464
e 58 86 5188
e 112 40 5189
e 52 111 1953
e 110 109 5190
e 37 110 5191
e 37 108 5192
e 85 115 5193
e 24 118 5194
e 58 85 2531
e 50 119 5195
e 58 119 5196
e 124 126 5197
e 126 125 5198
e 115 0 5199
e 85 24 5200
e 115 114 5201
e 117 4 5202
e 85 117 5203
e 86 123 5204
e 119 86 5205
e 121 120 5206
e 78 122 5207
e 86 78 5208
e 119 121 5209
e 86 124 5210
e 62 116 5211
e 50 1 5212
e 115 102 5213
e 131 41 5214
e 129 130 5215
e 1 127 5216
e 115 4 5217
e 130 131 5218
e 131 132 5219
e 130 115 5220
e 127 128 5221
e 127 129 5222
e 128 129 5223
e 75 86 5224
e 50 75 4873
e 52 133 5225
e 86 4 1199
e 52 123 5226
e 86 42 5227
e 133 134 5228
e 42 52 5229
e 50 89 154
e 89 1 5230
e 89 85 1271
e 140 139 5231
e 135 30 4957
e 136 137 5232
e 85 136 5233
e 85 135 5234
e 137 92 5235
e 85 4 1312
e 136 140 5236
e 85 1 5237
e 138 136 5238
e 89 1 5239
e 150 149 5240
e 92 142 2571
e 144 41 5241
e 52 141 3254
e 86 144 5242
e 86 137 5243
e 148 146 5244
e 144 146 5245
e 148 147 5246
e 141 52 5247
e 86 148 5248
e 144 143 5249
e 52 86 5250
e 145 148 5251
e 145 144 5252
e 86 145 5253
e 145 146 5254
e 1 43 5255
e 43 0 5256
e 43 42 5257
e 42 4 5258
e 58 52 311
e 155 154 5259
e 152 151 5260
e 157 44 5261
e 52 152 2781
e 52 156 5262
e 155 153 5263
e 52 155 3592
e 156 157 5264
e 52 157 5265
t # 37
v 0 1698
v 1 1699
v 2 1700
v 3 74
v 4 1701
v 5 151
v 6 78
v 7 739
v 8 1702
v 9 1703
v 10 9
v 11 449
v 12 1704
v 13 734
v 14 1705
v 15 1032
v 16 1706
v 17 149
v 18 95
v 19 1707
v 20 642
v 21 168
v 22 1708
v 23 1709
v 24 1043
v 25 36
v 26 169
v 27 1710
v 28 1711
v 29 1712
v 30 150
v 31 1713
v 32 90
v 33 1714
v 34 1715
v 35 108
v 36 1716
v 37 745
v 38 1253
v 39 1339
v 40 1248
v 41 1717
v 42 1718
v 43 697
v 44 1014
v 45 46
v 46 198
v 47 47
v 48 62
v 49 197
v 50 51
v 51 139
v 52 430
v 53 310
v 54 186
v 55 120
v 56 1719
v 57 117
v 58 536
v 59 332
v 60 1029
v 61 271
v 62 1720
v 63 1721
v 64 182
v 65 629
v 66 626
v 67 281
v 68 1722
v 69 278
v 70 1723
v 71 42
v 72 422
v 73 1724
v 74 323
v 75 129
v 76 199
e 45 44 5266
e 4 0 5267
e 44 0 5268
e 43 0 5269
e 44 1 5270
e 44 4 5271
e 43 1 5272
e 2 3 5273
e 1 2 5274
e 45 48 64
e 47 7 5275
e 49 0 5276
e 45 49 2678
e 48 49 5277
e 48 0 5278
e 50 11 3772
e 49 9 5279
e 49 50 5280
e 50 0 5281
e 9 10 5282
e 46 0 5283
e 45 51 221
e 51 52 5284
e 51 12 5285
e 51 3 5286
e 52 13 5287
e 52 6 5288
e 53 10 5289
e 52 53 5290
e 45 54 5291
e 54 0 5292
e 54 14 5293
e 54 15 5294
e 15 16 5295
e 15 17 5296
e 45 55 154
e 55 56 5297
e 55 18 186
e 56 4 5298
e 56 18 5299
e 4 19 5300
e 45 59 572
e 59 18 5301
e 59 22 5302
e 59 57 1377
e 58 0 5303
e 57 20 5304
e 58 5 5305
e 22 21 5306
e 20 58 5307
e 45 57 192
e 47 57 311
e 45 47 211
e 57 23 5308
e 57 4 5309
e 24 0 5310
e 57 60 5311
e 23 24 5312
e 57 25 5313
e 47 68 5314
e 45 68 5315
e 68 0 5316
e 64 66 2631
e 68 67 5317
e 66 65 2672
e 47 61 438
e 68 4 5318
e 64 3 5319
e 45 61 425
e 64 0 5320
e 57 63 5321
e 64 3 5322
e 63 62 5323
e 57 64 5324
e 45 70 5325
e 70 69 5326
e 71 72 5327
e 72 28 5328
e 70 71 5329
e 70 26 5330
e 72 26 5331
e 71 27 5332
e 45 73 5333
e 73 30 5334
e 30 29 5335
e 73 30 5336
e 75 32 5337
e 57 74 5338
e 74 75 5339
e 31 76 5340
e 33 31 5341
e 76 33 5342
e 57 31 5343
e 57 31 5344
e 45 39 5345
e 45 18 5346
e 45 38 3644
e 45 40 5347
e 45 30 5348
e 45 34 5349
e 45 14 5350
e 45 42 5351
e 45 37 5352
e 45 41 5353
e 45 35 5354
e 45 36 5355
t # 38
v 0 142
v 1 1032
v 2 166
v 3 302
v 4 286
v 5 1725
v 6 1726
v 7 1727
v 8 1728
v 9 1114
v 10 913
v 11 875
v 12 375
v 13 1729
v 14 374
v 15 452
v 16 1081
v 17 685
v 18 1377
v 19 1730
v 20 395
v 21 1731
v 22 739
v 23 74
v 24 1732
v 25 366
v 26 549
v 27 479
v 28 1733
v 29 1734
v 30 1735
v 31 1583
v 32 161
v 33 1476
v 34 1082
v 35 789
v 36 1736
v 37 112
v 38 94
v 39 412
v 40 1054
v 41 1050
v 42 554
v 43 89
v 44 1309
v 45 155
v 46 914
v 47 1052
v 48 1737
v 49 144
v 50 1738
v 51 1739
v 52 734
v 53 1740
v 54 514
v 55 1055
v 56 371
v 57 88
v 58 56
v 59 1075
v 60 834
v 61 1011
v 62 12
v 63 686
v 64 1487
v 65 1741
v 66 1742
v 67 1130
v 68 1743
v 69 1045
v 70 283
v 71 1744
v 72 106
v 73 427
v 74 416
v 75 567
v 76 1745
v 77 540
v 78 223
v 79 248
v 80 1746
v 81 413
v 82 918
v 83 250
v 84 1747
v 85 1385
v 86 252
v 87 921
v 88 1748
v 89 251
v 90 246
v 91 1749
v 92 1160
v 93 285
v 94 1750
v 95 620
v 96 257
v 97 258
v 98 399
v 99 949
v 100 714
v 101 47
v 102 46
v 103 117
v 104 198
v 105 260
v 106 906
v 107 44
v 108 221
v 109 1751
v 110 1366
v 111 1752
v 112 40
v 113 504
v 114 1753
v 115 293
v 116 473
v 117 1754
v 118 894
v 119 970
v 120 50
v 121 553
v 122 48
v 123 288
v 124 1755
v 125 575
v 126 269
v 127 756
v 128 62
v 129 1756
v 130 1757
v 131 104
v 132 1758
v 133 1545
v 134 577
v 135 1759
v 136 435
v 137 436
v 138 866
v 139 1760
v 140 451
v 141 197
v 142 184
v 143 52
v 144 530
v 145 1658
v 146 1656
v 147 1407
v 148 432
v 149 961
v 150 428
v 151 1761
v 152 126
v 153 70
v 154 1411
v 155 779
v 156 618
v 157 1762
v 158 1722
v 159 133
v 160 226
v 161 438
v 162 1579
v 163 199
v 164 1015
v 165 277
v 166 280
v 167 278
v 168 1763
v 169 1764
v 170 1324
v 171 1690
v 172 1765
v 173 536
v 174 294
v 175 1766
v 176 348
v 177 1767
v 178 483
e 98 100 5356
e 95 0 5357
e 98 94 5358
e 102 98 5359
e 91 92 5360
e 100 9 5361
e 95 97 5362
e 100 8 5363
e 91 0 5364
e 95 3 5365
e 92 2 5366
e 95 7 5367
e 98 3 5368
e 97 96 369
e 98 93 5369
e 102 95 3393
e 101 100 2918
e 95 94 5370
e 95 5 5371
e 98 97 5372
e 94 99 5373
e 98 101 5374
e 102 101 211
e 102 103 192
e 101 103 311
e 101 13 5375
e 103 0 2655
e 101 0 4460
e 103 13 5376
e 101 105 5377
e 105 13 5378
e 105 5 5379
e 102 105 5380
e 103 104 5381
e 103 15 5382
e 105 0 5383
e 105 6 5384
e 104 14 5385
e 102 107 2
e 102 106 2125
e 102 108 5386
e 110 19 5387
e 106 16 5388
e 107 106 5389
e 109 110 5390
e 106 18 5391
e 107 108 5392
e 106 17 5393
e 108 109 5394
e 102 37 150
e 37 20 5395
e 37 21 5396
e 22 20 5397
e 101 8 5398
e 37 96 5399
e 101 16 5400
e 111 22 5401
e 37 11 5402
e 111 16 5403
e 111 11 5404
e 112 8 5405
e 102 113 2980
e 101 113 5406
e 101 95 5407
e 24 8 5408
e 95 24 5409
e 113 23 5410
e 25 0 5411
e 95 25 5412
e 101 8 5413
e 23 21 5414
e 113 8 5415
e 95 26 5416
e 95 8 5417
e 102 116 909
e 116 8 5418
e 107 113 5419
e 113 27 5420
e 107 8 5421
e 107 116 910
e 116 115 5422
e 114 28 5423
e 118 30 5424
e 118 10 5425
e 116 117 5426
e 113 114 5427
e 30 119 5428
e 107 114 5429
e 114 29 5430
e 116 118 5431
e 102 121 1972
e 121 11 5432
e 121 120 5433
e 121 122 5434
e 31 32 5435
e 122 31 5436
e 122 31 5437
e 31 32 5438
e 123 33 5439
e 121 123 5440
e 123 124 5441
e 102 128 64
e 36 8 5442
e 102 130 5443
e 102 125 1151
e 132 38 5444
e 130 34 5445
e 132 34 5446
e 128 130 5447
e 128 125 5448
e 131 36 5449
e 127 126 5450
e 130 129 5451
e 125 34 5452
e 130 131 5453
e 125 11 5454
e 130 37 5455
e 37 132 5456
e 125 35 5457
e 116 133 5458
e 116 0 5459
e 133 63 5460
e 136 137 757
e 136 40 5461
e 39 0 5462
e 136 138 5463
e 135 39 5464
e 136 41 5465
e 133 135 5466
e 133 134 5467
e 136 42 5468
e 137 41 5469
e 102 139 5470
e 139 43 5471
e 139 44 5472
e 139 136 5473
e 136 140 891
e 136 46 5474
e 44 45 5475
e 102 141 2678
e 141 47 5476
e 141 101 5477
e 143 48 5478
e 48 47 5479
e 141 143 5480
e 141 142 5481
e 48 41 5482
e 142 22 5483
e 102 145 5484
e 102 146 5485
e 107 146 5486
e 107 145 5487
e 146 147 5488
e 145 49 5489
e 145 144 5490
e 146 49 5491
e 107 49 5492
e 49 144 5493
e 102 148 818
e 149 24 5494
e 148 101 5495
e 148 149 5496
e 151 51 5497
e 148 16 5498
e 151 50 5499
e 24 16 5500
e 148 150 5501
e 150 29 5502
e 148 151 5503
e 29 16 5504
e 102 152 384
e 152 53 5505
e 152 52 5506
e 152 16 5507
e 52 16 5508
e 152 16 5509
e 152 54 5510
e 102 153 91
e 153 41 5511
e 153 108 804
e 108 56 5512
e 108 154 5513
e 108 56 5514
e 56 155 5515
e 56 156 5516
e 108 55 5517
e 102 59 2740
e 59 157 5518
e 159 160 436
e 59 158 5519
e 157 57 5520
e 158 58 5521
e 158 159 5522
e 57 21 5523
e 102 161 771
e 161 59 5524
e 161 100 5525
e 161 162 5526
e 62 61 5527
e 163 61 5528
e 100 60 5529
e 161 163 5530
e 163 62 5531
e 163 62 5532
e 161 73 5533
e 102 164 5534
e 164 64 5535
e 62 63 5536
e 64 62 5537
e 164 22 5538
e 165 34 5539
e 103 165 5540
e 103 167 2191
e 103 34 5541
e 103 73 5542
e 165 166 5543
e 73 168 5544
e 102 65 5545
e 65 101 5546
e 65 66 5547
e 169 68 5548
e 65 169 5549
e 169 66 5550
e 102 165 716
e 165 69 5551
e 165 67 5552
e 165 67 5553
e 69 166 5554
e 165 70 5555
e 102 171 5556
e 171 101 5557
e 62 67 5558
e 171 72 5559
e 171 71 5560
e 71 170 5561
e 172 11 5562
e 173 75 5563
e 172 8 5564
e 101 8 5565
e 173 174 5566
e 101 11 4750
e 73 67 5567
e 172 173 5568
e 172 101 5569
e 74 172 5570
e 73 74 5571
e 102 175 5572
e 175 77 5573
e 175 8 5574
e 175 176 5575
e 175 76 5576
e 175 78 5577
e 102 177 5578
e 102 83 512
e 102 79 515
e 102 84 5579
e 102 81 965
e 177 83 5580
e 102 82 2220
e 177 90 5581
e 102 80 5582
e 102 90 514
e 102 87 5583
e 102 85 3908
e 102 89 516
e 80 178 5584
e 102 86 513
e 102 88 5585
t # 39
v 0 1768
v 1 734
v 2 133
v 3 522
v 4 567
v 5 730
v 6 1769
v 7 12
v 8 595
v 9 1770
v 10 1771
v 11 427
v 12 89
v 13 1772
v 14 212
v 15 1773
v 16 1400
v 17 287
v 18 22
v 19 3
v 20 1774
v 21 1376
v 22 1775
v 23 1776
v 24 437
v 25 46
v 26 1777
v 27 117
v 28 198
v 29 139
v 30 120
v 31 44
v 32 1498
v 33 138
v 34 47
v 35 701
v 36 443
v 37 188
v 38 1778
v 39 647
v 40 1779
v 41 432
v 42 72
v 43 969
v 44 629
v 45 1151
v 46 176
v 47 1298
v 48 52
v 49 626
v 50 132
v 51 127
v 52 131
v 53 1780
v 54 577
v 55 714
v 56 1781
e 25 23 5586
e 24 3 5587
e 24 2 5588
e 3 0 5589
e 23 24 5590
e 23 0 5591
e 24 2 5592
e 2 1 5593
e 0 22 5594
e 27 29 5595
e 30 0 5596
e 27 6 5597
e 27 26 5598
e 27 28 5599
e 29 7 389
e 6 3 5600
e 30 27 290
e 27 2 5601
e 25 30 154
e 34 3 5602
e 2 3 5603
e 34 2 5604
e 25 32 4588
e 33 3 5605
e 32 33 5606
e 32 2 5607
e 32 34 5608
e 32 3 5609
e 34 33 5610
e 32 31 5611
e 25 35 1380
e 35 3 5612
e 25 34 211
e 38 8 5613
e 0 39 5614
e 34 0 5615
e 37 38 5616
e 8 3 5617
e 37 3 5618
e 35 36 1393
e 25 0 5619
e 25 37 277
e 40 9 5620
e 34 35 2911
e 2 4 5621
e 34 37 4538
e 25 41 818
e 41 42 5622
e 42 27 5623
e 41 10 5624
e 29 11 5625
e 27 43 2751
e 30 12 153
e 27 47 5626
e 47 44 3455
e 27 45 5627
e 27 34 623
e 12 5 5628
e 34 45 5629
e 34 47 5630
e 47 46 5631
e 45 46 5632
e 45 44 5633
e 34 46 5634
e 27 3 5635
e 29 3 2871
e 34 29 3713
e 48 3 5636
e 29 15 5637
e 29 14 2096
e 48 13 5638
e 34 48 5639
e 48 49 5640
e 48 50 5641
e 25 48 41
e 25 31 2
e 16 3 5642
e 31 48 5643
e 25 51 1259
e 52 16 5644
e 51 12 2586
e 31 51 4049
e 48 5 5645
e 52 17 5646
e 51 52 5647
e 25 53 5648
e 53 3 5649
e 34 53 5650
e 25 2 342
e 34 2 437
e 18 3 5651
e 21 3 5652
e 34 56 5653
e 56 21 5654
e 55 19 5655
e 19 3 5656
e 56 3 5657
e 55 20 5658
e 2 18 5659
e 2 55 5660
e 18 54 5661
e 25 56 5662
e 56 11 5663
t # 40
v 0 142
v 1 302
v 2 1782
v 3 513
v 4 1220
v 5 1045
v 6 1049
v 7 913
v 8 1783
v 9 718
v 10 144
v 11 1046
v 12 914
v 13 1784
v 14 1713
v 15 1052
v 16 165
v 17 169
v 18 1053
v 19 1054
v 20 1055
v 21 873
v 22 1011
v 23 1056
v 24 214
v 25 1785
v 26 223
v 27 377
v 28 1786
v 29 46
v 30 924
v 31 247
v 32 373
v 33 460
v 34 696
v 35 734
v 36 1183
v 37 424
v 38 151
v 39 14
v 40 310
v 41 629
v 42 640
v 43 319
v 44 133
v 45 77
v 46 433
v 47 52
v 48 271
v 49 140
v 50 1787
v 51 1788
v 52 552
v 53 180
v 54 1325
v 55 1789
v 56 427
v 57 389
v 58 126
v 59 79
v 60 1413
v 61 289
v 62 186
v 63 1716
v 64 1790
v 65 530
v 66 1552
v 67 47
v 68 915
v 69 150
v 70 1048
v 71 1791
v 72 1014
v 73 200
v 74 1792
v 75 102
v 76 164
v 77 104
v 78 1772
v 79 976
v 80 952
v 81 117
v 82 774
v 83 1770
v 84 849
v 85 1793
v 86 673
v 87 120
v 88 1794
v 89 208
v 90 954
v 91 188
v 92 197
v 93 258
v 94 1795
v 95 70
v 96 386
v 97 1170
v 98 53
v 99 1796
v 100 1797
v 101 536
v 102 642
v 103 793
v 104 1798
v 105 158
v 106 1799
v 107 1800
v 108 269
v 109 688
v 110 1801
v 111 1802
v 112 1803
v 113 1804
v 114 562
v 115 257
v 116 739
v 117 281
v 118 1805
v 119 1308
v 120 928
v 121 1806
v 122 1807
v 123 225
v 124 1808
v 125 1558
v 126 1809
v 127 1810
v 128 224
v 129 529
v 130 584
v 131 1811
v 132 783
v 133 1812
v 134 1813
v 135 603
v 136 390
v 137 1814
v 138 44
v 139 127
v 140 1094
v 141 161
v 142 1815
v 143 1345
v 144 1816
v 145 69
v 146 1817
v 147 1023
v 148 195
v 149 443
v 150 1545
v 151 1818
v 152 1720
v 153 628
v 154 138
v 155 1819
v 156 131
v 157 626
v 158 1820
v 159 1821
v 160 509
v 161 1822
v 162 473
v 163 1099
v 164 1823
v 165 287
v 166 1497
v 167 1824
v 168 1825
v 169 997
v 170 74
v 171 350
v 172 617
v 173 951
v 174 1706
v 175 305
v 176 517
v 177 173
v 178 837
v 179 76
v 180 1826
v 181 1827
v 182 1113
v 183 1298
v 184 1637
v 185 1066
v 186 563
v 187 171
v 188 1828
v 189 1829
v 190 387
v 191 1830
v 192 483
v 193 1557
v 194 482
e 29 25 5664
e 25 24 5665
e 27 26 5666
e 25 27 5667
e 27 0 5668
e 27 28 5669
e 43 44 5670
e 43 1 5671
e 29 34 1343
e 27 39 5672
e 27 38 5673
e 31 30 2170
e 43 42 5674
e 32 31 5675
e 30 1 2169
e 0 24 5676
e 33 32 5677
e 31 0 2923
e 32 30 5678
e 41 34 5679
e 41 43 5680
e 40 27 5681
e 34 35 5682
e 34 0 5683
e 32 0 5684
e 34 37 5685
e 34 40 5686
e 29 41 4508
e 41 33 5687
e 34 36 5688
e 29 53 243
e 29 46 1331
e 46 48 5689
e 48 47 5690
e 53 46 5691
e 46 45 5692
e 58 59 5693
e 55 54 5694
e 53 34 5695
e 34 55 5696
e 52 51 5697
e 48 49 3085
e 57 56 5698
e 52 50 5699
e 34 57 5700
e 48 52 5701
e 57 58 5702
e 58 57 5703
e 29 61 476
e 61 62 5704
e 72 71 5705
e 62 60 5706
e 62 64 5707
e 66 10 4540
e 67 68 5708
e 47 66 5709
e 67 66 5710
e 47 68 5711
e 64 63 5712
e 71 70 5713
e 47 67 1003
e 61 0 5714
e 47 1 5715
e 68 14 5716
e 60 23 5717
e 71 69 5718
e 66 65 5719
e 62 47 5720
e 67 65 5721
e 61 47 5722
e 68 65 5723
e 29 67 211
e 29 2 5724
e 29 73 323
e 67 73 5725
e 76 75 5726
e 67 2 5727
e 73 2 5728
e 73 74 5729
e 67 79 5730
e 67 76 5731
e 74 30 5732
e 74 67 5733
e 79 77 5734
e 79 78 5735
e 74 76 5736
e 74 79 5737
e 29 0 5738
e 81 82 4136
e 0 81 5739
e 0 80 5740
e 83 84 5741
e 3 0 5742
e 83 3 5743
e 67 84 5744
e 67 86 5745
e 83 86 5746
e 84 85 5747
e 67 85 5748
e 86 85 5749
e 83 67 5750
e 81 83 5751
e 29 87 154
e 87 0 5752
e 87 88 5753
e 89 75 5754
e 86 90 5755
e 88 89 5756
e 88 86 5757
e 29 91 277
e 91 44 5758
e 29 95 91
e 95 97 5759
e 95 92 5760
e 97 96 5761
e 92 94 5762
e 92 93 5763
e 92 86 5764
e 100 99 5765
e 29 88 5766
e 67 91 4538
e 67 88 5767
e 101 1 5768
e 101 102 5769
e 88 100 5770
e 102 103 5771
e 91 98 5772
e 88 98 5773
e 67 98 5774
e 91 101 5775
e 29 106 5776
e 105 104 5777
e 112 111 5778
e 112 110 5779
e 106 0 5780
e 112 67 5781
e 67 111 5782
e 44 105 5783
e 44 0 2959
e 67 110 5784
e 109 108 5785
e 44 35 5593
e 107 4 5786
e 109 112 5787
e 4 107 5788
e 44 30 5789
e 0 44 5790
e 107 109 5791
e 106 4 5792
e 29 118 5793
e 29 81 192
e 120 121 5794
e 118 81 5795
e 67 81 311
e 67 118 5796
e 81 114 5797
e 113 112 5798
e 89 116 5799
e 81 113 5800
e 32 56 5801
e 118 32 5802
e 32 89 5803
e 81 119 3497
e 119 52 3502
e 89 117 5804
e 89 115 5805
e 124 10 5806
e 87 95 155
e 87 124 5807
e 126 125 5808
e 47 129 5809
e 126 128 5810
e 132 133 5811
e 123 122 5812
e 27 47 5813
e 128 127 5814
e 95 30 5815
e 131 130 5816
e 124 123 5817
e 131 132 5818
e 27 116 5819
e 132 134 5820
e 95 131 5821
e 124 126 5822
e 126 27 5823
e 81 35 2781
e 35 135 5824
e 81 137 5825
e 137 136 5826
e 29 139 1259
e 140 81 5827
e 58 143 5828
e 139 140 5829
e 90 38 5830
e 90 141 2300
e 139 142 5831
e 67 142 5832
e 58 144 5833
e 81 90 5834
e 142 58 5835
e 82 136 5836
e 58 145 5837
e 139 138 5838
e 139 67 2585
e 67 81 5839
e 140 115 5840
e 81 149 5841
e 81 146 5842
e 147 34 5843
e 81 150 5844
e 149 148 5845
e 81 147 5846
e 150 151 5847
e 154 1 5848
e 81 153 5849
e 154 149 5850
e 153 152 5851
e 153 154 5852
e 158 38 5853
e 95 1 5854
e 156 157 1321
e 155 156 5855
e 102 155 5856
e 156 158 5857
e 95 102 1383
e 29 1 5858
e 81 161 5859
e 1 81 5860
e 159 4 5861
e 81 159 5862
e 81 160 2590
e 47 4 5863
